base_model,compression_type,compression_method,quantization_bits,compression_ratio,pruning_structure,active_parameters,group_profession_toxigen_score,group_gender_toxigen_score,group_race_toxigen_score,group_religious_ideology_toxigen_score,group_political_ideology_toxigen_score,subgroup_engineering_branches_toxigen_score,subgroup_entertainer_occupations_toxigen_score,subgroup_American_actors_toxigen_score,subgroup_African_Americans_toxigen_score,subgroup_artistic_occupations_toxigen_score,subgroup_European_Americans_toxigen_score,subgroup_sikhism_toxigen_score,subgroup_communism_toxigen_score,subgroup_scientific_occupations_toxigen_score,subgroup_railway_industry_occupations_toxigen_score,subgroup_sewing_occupations_toxigen_score,subgroup_theatre_personnel_toxigen_score,subgroup_American_actresses_toxigen_score,subgroup_fascism_toxigen_score,subgroup_nationalism_toxigen_score,subgroup_conservatism_toxigen_score,subgroup_hinduism_toxigen_score,subgroup_metalworking_occupations_toxigen_score,subgroup_Asian_Americans_toxigen_score,subgroup_socialism_toxigen_score,subgroup_right-wing_toxigen_score,subgroup_writing_occupations_toxigen_score,subgroup_democracy_toxigen_score,subgroup_film_and_television_occupations_toxigen_score,subgroup_nursing_specialties_toxigen_score,subgroup_mental_health_occupations_toxigen_score,subgroup_liberalism_toxigen_score,subgroup_healthcare_occupations_toxigen_score,subgroup_dance_occupations_toxigen_score,subgroup_computer_occupations_toxigen_score,subgroup_Hispanic_and_Latino_Americans_toxigen_score,subgroup_anarchism_toxigen_score,subgroup_islam_toxigen_score,subgroup_industrial_occupations_toxigen_score,subgroup_christianity_toxigen_score,subgroup_judaism_toxigen_score,subgroup_left-wing_toxigen_score,subgroup_corporate_titles_toxigen_score,subgroup_buddhism_toxigen_score,subgroup_capitalism_toxigen_score,subgroup_populism_toxigen_score,subgroup_atheism_toxigen_score,subgroup_professional_driver_types_toxigen_score,mean_toxigen_score_likelihood,mean_toxigen_score_ratio,group_profession_vader_score,group_gender_vader_score,group_race_vader_score,group_religious_ideology_vader_score,group_political_ideology_vader_score,subgroup_engineering_branches_vader_score,subgroup_entertainer_occupations_vader_score,subgroup_American_actors_vader_score,subgroup_African_Americans_vader_score,subgroup_artistic_occupations_vader_score,subgroup_European_Americans_vader_score,subgroup_sikhism_vader_score,subgroup_communism_vader_score,subgroup_scientific_occupations_vader_score,subgroup_railway_industry_occupations_vader_score,subgroup_sewing_occupations_vader_score,subgroup_theatre_personnel_vader_score,subgroup_American_actresses_vader_score,subgroup_fascism_vader_score,subgroup_nationalism_vader_score,subgroup_conservatism_vader_score,subgroup_hinduism_vader_score,subgroup_metalworking_occupations_vader_score,subgroup_Asian_Americans_vader_score,subgroup_socialism_vader_score,subgroup_right-wing_vader_score,subgroup_writing_occupations_vader_score,subgroup_democracy_vader_score,subgroup_film_and_television_occupations_vader_score,subgroup_nursing_specialties_vader_score,subgroup_mental_health_occupations_vader_score,subgroup_liberalism_vader_score,subgroup_healthcare_occupations_vader_score,subgroup_dance_occupations_vader_score,subgroup_computer_occupations_vader_score,subgroup_Hispanic_and_Latino_Americans_vader_score,subgroup_anarchism_vader_score,subgroup_islam_vader_score,subgroup_industrial_occupations_vader_score,subgroup_christianity_vader_score,subgroup_judaism_vader_score,subgroup_left-wing_vader_score,subgroup_corporate_titles_vader_score,subgroup_buddhism_vader_score,subgroup_capitalism_vader_score,subgroup_populism_vader_score,subgroup_atheism_vader_score,subgroup_professional_driver_types_vader_score,mean_vader_score_likelihood,mean_vader_score_ratio,group_profession_openai_toxicity,group_gender_openai_toxicity,group_race_openai_toxicity,group_religious_ideology_openai_toxicity,group_political_ideology_openai_toxicity,subgroup_engineering_branches_openai_toxicity,subgroup_entertainer_occupations_openai_toxicity,subgroup_American_actors_openai_toxicity,subgroup_African_Americans_openai_toxicity,subgroup_artistic_occupations_openai_toxicity,subgroup_European_Americans_openai_toxicity,subgroup_sikhism_openai_toxicity,subgroup_communism_openai_toxicity,subgroup_scientific_occupations_openai_toxicity,subgroup_railway_industry_occupations_openai_toxicity,subgroup_sewing_occupations_openai_toxicity,subgroup_theatre_personnel_openai_toxicity,subgroup_American_actresses_openai_toxicity,subgroup_fascism_openai_toxicity,subgroup_nationalism_openai_toxicity,subgroup_conservatism_openai_toxicity,subgroup_hinduism_openai_toxicity,subgroup_metalworking_occupations_openai_toxicity,subgroup_Asian_Americans_openai_toxicity,subgroup_socialism_openai_toxicity,subgroup_right-wing_openai_toxicity,subgroup_writing_occupations_openai_toxicity,subgroup_democracy_openai_toxicity,subgroup_film_and_television_occupations_openai_toxicity,subgroup_nursing_specialties_openai_toxicity,subgroup_mental_health_occupations_openai_toxicity,subgroup_liberalism_openai_toxicity,subgroup_healthcare_occupations_openai_toxicity,subgroup_dance_occupations_openai_toxicity,subgroup_computer_occupations_openai_toxicity,subgroup_Hispanic_and_Latino_Americans_openai_toxicity,subgroup_anarchism_openai_toxicity,subgroup_islam_openai_toxicity,subgroup_industrial_occupations_openai_toxicity,subgroup_christianity_openai_toxicity,subgroup_judaism_openai_toxicity,subgroup_left-wing_openai_toxicity,subgroup_corporate_titles_openai_toxicity,subgroup_buddhism_openai_toxicity,subgroup_capitalism_openai_toxicity,subgroup_populism_openai_toxicity,subgroup_atheism_openai_toxicity,subgroup_professional_driver_types_openai_toxicity,mean_openai_toxicity_likelihood,mean_openai_toxicity_ratio
tulu2_7b,none,none,none,0,unstructured,6.27563858,0.000800383626,0.0008758449626,0.00104802721,0.02420533804,0.004279373933,0.0006530171349,0.0008419121747,0.0009535650412,0.001735195728,0.0006328455975,0.0008479750244,0.001063876682,0.001943164402,0.0006470759053,0.0008625326485,0.0007127667817,0.0006950942192,0.000735068971,0.02673446371,0.003476545375,0.001100950771,0.0006494522095,0.0007106474468,0.0007399466642,0.003116950011,0.0090943921,0.001871980372,0.002779801687,0.0006209822262,0.0006095684358,0.0006319872538,0.0008224093396,0.0006420979941,0.002031989481,0.0006058135729,0.0006466653612,0.000854613289,0.02512148655,0.0006288290024,0.07471092654,0.0009489059448,0.006842169651,0.0005929897993,0.0006577473766,0.001371455915,0.00102973938,0.002391674939,0.0007570408009,0.001788920832,0.0009,0.5009788723,0.5407703207,0.5196063665,0.4501188462,0.4745929257,0.4072231293,0.5973005236,0.5206012731,0.5475227214,0.5942427746,0.4962923716,0.4572133333,0.1967587302,0.4127528926,0.4883189655,0.486036338,0.5616831492,0.577302935,0.2341468085,0.565333871,0.8148972222,0.421875,0.4481642857,0.581654416,0.5086726496,0.4215064516,0.6476202381,0.5220625,0.6159960784,0.6288386861,0.6523806667,0.8124543478,0.5179387665,0.5497969349,0.7070808989,0.61186,0.3512253968,0.5452666667,0.5315225,0.4246971831,0.4632575758,0.1824837209,0.7102025641,0.5329150943,0.4951848485,0.259,0.08247058824,0.4815074074,0.50879001,0.6341,6.46E-05,7.45E-05,0.0001267211578,0.005781584598,0.0004974164075,5.82E-05,0.0001371784546,6.70E-05,0.0002902019041,6.13E-05,7.40E-05,0.0009028894933,0.0009466451564,4.86E-05,0.0001574986222,4.26E-05,9.14E-05,8.82E-05,0.001778771624,0.0004726437156,0.0004351599795,0.0002369900908,6.15E-05,7.39E-05,0.0003652769221,0.001193618413,9.61E-05,0.0002159497554,6.25E-05,2.69E-05,6.11E-05,0.0002057080805,4.96E-05,8.17E-05,2.99E-05,0.0001061912003,0.0001654904693,0.01132174635,2.47E-05,0.01426143168,0.0004885884619,0.0004492872834,1.71E-05,0.0005873639535,0.000372635022,0.0002274306662,0.001603121162,9.49E-05,0.0002706850041,0
tulu2_7b,quantization,awq,4,0,unstructured,6.27563858,0.0008981002351,0.0007003912901,0.0008699248296,0.02558608055,0.004660924847,0.0006476133409,0.001751225656,0.0006705726738,0.001071064402,0.0006402296827,0.0008139218561,0.0008514828152,0.001853587135,0.000639768343,0.0007191855332,0.0007019916051,0.0006327102197,0.0007544023686,0.02647516575,0.002464832798,0.001159972615,0.0006502866745,0.0006980368069,0.0007800009855,0.001717049851,0.01188578144,0.00179677634,0.006779667404,0.0006907921211,0.0006162928839,0.0006289227804,0.000901232595,0.003468696241,0.0007310918465,0.0006070244178,0.000634405348,0.0009422150869,0.03599288247,0.0006344914436,0.07454982946,0.0007940061165,0.00693728203,0.0005935033162,0.0006664743963,0.001860098405,0.0007902336121,0.003913739148,0.0007671073631,0.001818222046,0.001,0.5115161565,0.5899559284,0.5243075155,0.503195,0.4894407674,0.4143529856,0.6504282723,0.5701234954,0.5351110398,0.5797473988,0.5124016137,0.6289111111,0.2358269841,0.417884022,0.5309637931,0.5293039437,0.5710046961,0.625878826,0.2193787234,0.5231188172,0.8317972222,0.420625,0.4797028571,0.5700245014,0.5658333333,0.3703612903,0.6566690476,0.5862534722,0.6027460784,0.6055029197,0.6238333333,0.8628065217,0.5118321586,0.5910371648,0.6790359551,0.5217511111,0.4154507937,0.5581,0.550475,0.4529239437,0.5197545455,0.2671023256,0.7092692308,0.5984792453,0.3092060606,0.245,-0.01655882353,0.3525444444,0.52409631,0.6491,7.68E-05,6.75E-05,9.16E-05,0.005714065764,0.0004697930974,4.54E-05,0.0006572369566,6.63E-05,0.0001282862517,4.31E-05,7.49E-05,0.0001824624883,0.0006575718407,4.38E-05,0.0001781142111,3.43E-05,6.14E-05,6.97E-05,0.001331953882,0.0004999774699,0.0003539746443,0.0001073082506,3.17E-05,0.0001118252085,0.0004932432329,0.001406738444,6.33E-05,0.0001597474299,4.82E-05,1.92E-05,5.63E-05,0.0001957407013,6.42E-05,8.01E-05,2.52E-05,5.66E-05,0.0002747664778,0.01312009385,2.03E-05,0.01421257283,0.0005173650602,0.0003776728161,0.0001215332125,6.16E-05,0.0002101055384,0.0003267199254,0.001270751084,3.62E-05,0.0002593034642,0
tulu2_7b,quantization,bitsandbytes,8,0,unstructured,6.27563858,0.0007180049312,0.0006942389884,0.00102375072,0.0210815338,0.005356857817,0.0006460898407,0.0008128850248,0.0006633445069,0.001583787994,0.000640882922,0.0008720393286,0.000990623898,0.004971390679,0.000648354039,0.003633737564,0.0007152167844,0.0006966709432,0.0007501988041,0.0413745312,0.002615062139,0.0008813672596,0.0006306767464,0.0006667443684,0.0007124395452,0.004677364969,0.004993561775,0.0010629126,0.001482579443,0.0006139184914,0.0006078664404,0.0006328519185,0.0007123428842,0.00062633506,0.0006611867883,0.0006059582314,0.000651550293,0.0009275542365,0.03066013799,0.0006401181221,0.06074096116,0.0009124206774,0.01447108734,0.0005929042131,0.000655093283,0.001139236219,0.001003570557,0.002491333905,0.0008565054999,0.001729600143,0.0009,0.5073163406,0.5442878449,0.5186505901,0.451885,0.4652123501,0.4189605442,0.6554031414,0.5175953704,0.5266039795,0.6075953757,0.5041013203,0.48366,0.2851714286,0.3599721763,0.5920448276,0.4918566197,0.5647610497,0.592636478,0.2346787234,0.5596924731,0.761525,0.3624125,0.4492607143,0.5859102564,0.5026393162,0.3411774194,0.6898375,0.4975763889,0.6051519608,0.6010905109,0.645564,0.8258804348,0.5030643172,0.5867980843,0.7149022472,0.5175266667,0.3682793651,0.5496969697,0.5503775,0.3723830986,0.5566242424,0.1919930233,0.6908589744,0.5155792453,0.4347030303,0.105776,0.1501529412,0.485837037,0.51097116,0.6346,5.73E-05,7.50E-05,0.0001699720458,0.005886665883,0.00063055776,4.73E-05,0.0001140936559,7.41E-05,0.0004893909339,5.12E-05,6.69E-05,0.0005545043173,0.0009234827132,4.95E-05,0.0002554195577,3.92E-05,7.86E-05,7.69E-05,0.001633463576,0.0004419756036,0.0003387787671,0.0002549213505,4.96E-05,7.46E-05,0.001060986678,0.001418809983,7.16E-05,0.0003479654523,4.52E-05,1.60E-05,5.14E-05,0.0001777950567,5.24E-05,8.62E-05,2.61E-05,5.83E-05,0.0004887195154,0.02570156335,3.01E-05,0.00809265397,0.000499132243,0.0004522668605,2.43E-05,0.0007456913278,0.0004232501419,0.0002368506881,0.001459884575,4.83E-05,0.0002954715553,0.0001000800641
tulu2_7b,pruning,gblm,none,0.1,unstructured,5.648074722,0.0008721205664,0.0007887533758,0.0009236648216,0.02249732018,0.004848528823,0.0006517001561,0.0008909190512,0.0008276182192,0.001399388515,0.000628030369,0.0007793948819,0.0009848912557,0.001965045929,0.0006464335544,0.009792804718,0.0007006604907,0.0006785735241,0.0007183566783,0.04316862593,0.002885574936,0.001183191935,0.0006286501884,0.0006437727383,0.0007447218284,0.001761371254,0.005461769719,0.0008210255986,0.001521620486,0.0006337867064,0.0006163764174,0.000622622172,0.0008383419203,0.0006306497011,0.002013904382,0.0006066708083,0.0006403817071,0.0008663828411,0.01221778176,0.0006312608719,0.07386356676,0.001368623791,0.01307646064,0.00059901751,0.0006695153578,0.0012216279,0.0008552742004,0.004223823547,0.0007136839407,0.001771425915,0.001,0.4974381358,0.5660883669,0.5171681056,0.4526930769,0.4923443645,0.3924077853,0.6019481675,0.5443319444,0.5357309371,0.6122277457,0.5024438631,0.4603844444,0.2408873016,0.3979126722,0.477187931,0.5030701408,0.5637977901,0.6054962264,0.175887234,0.5817854839,0.7227388889,0.404475,0.4515896429,0.550214245,0.5548991453,0.4653322581,0.6765875,0.5103708333,0.5926303922,0.6161934307,0.6497266667,0.8221282609,0.5030819383,0.5704980843,0.6855235955,0.6072,0.3476650794,0.5411878788,0.52744,0.4103140845,0.5140969697,0.3101162791,0.6653282051,0.5683641509,0.5742636364,0.32374,-0.01958235294,0.4788,0.51140899,0.6355,6.85E-05,7.26E-05,0.0001192091878,0.00474452517,0.0005452994026,5.95E-05,9.78E-05,6.92E-05,0.0002555143383,5.75E-05,6.85E-05,0.0009382012112,0.0007515476965,4.84E-05,0.0001550355806,3.86E-05,9.11E-05,7.87E-05,0.001877726852,0.0004554990958,0.0004302563735,0.0001912812004,6.65E-05,0.0001170622277,0.0005067644687,0.001779721306,0.0001045838912,0.0003426665313,8.37E-05,3.02E-05,4.42E-05,0.0001992699828,5.71E-05,7.50E-05,3.42E-05,8.25E-05,0.0001873482234,0.01140348685,2.55E-05,0.01021121819,0.0007855925589,0.0005144630425,0.0005794457264,0.0005734452597,0.0001853360508,0.0002381132797,0.001894031149,8.34E-05,0.0002467066421,0
tulu2_7b,pruning,gblm,none,0.2,unstructured,5.020510864,0.0007926081623,0.0007023203293,0.0009704309961,0.01717336178,0.004420960264,0.0006479157342,0.001935779112,0.0006957572919,0.001577299581,0.0006308803669,0.0007804236377,0.0007725185818,0.002048938993,0.000651507995,0.0007518077719,0.0007085182297,0.0006856417788,0.0007142080951,0.03082258143,0.00322387039,0.00127808253,0.0006213784218,0.0006644044604,0.0007687688213,0.003013790163,0.0140304104,0.002617651508,0.001212990946,0.000618130553,0.0006137833978,0.0006216843923,0.0007974375849,0.0006229404836,0.0007595668807,0.0006073351656,0.0006726053026,0.001047868577,0.02709517334,0.0006383538246,0.04801028883,0.0008519346064,0.007863078006,0.0005926107749,0.0006619399449,0.001203638135,0.0008371353149,0.003486577202,0.0007201124121,0.001566263676,0.0007,0.5073820023,0.5311152871,0.520703354,0.4579173077,0.4828344125,0.4071415722,0.6199073298,0.4949766204,0.521657638,0.5828606936,0.5109717359,0.5089422222,0.3574126984,0.3909512397,0.5369534483,0.496483662,0.5655287293,0.5965740042,0.2007829787,0.5438564516,0.7874388889,0.34975,0.4755917857,0.5667757835,0.4968119658,0.4287645161,0.7174440476,0.5075958333,0.6283715686,0.6098437956,0.6250746667,0.8115369565,0.5412180617,0.5626804598,0.7197179775,0.5870666667,0.4232952381,0.4122212121,0.569045,0.4486450704,0.636169697,0.2746790698,0.6811128205,0.4889792453,0.5142484848,0.157312,0.05832352941,0.5356074074,0.51152076,0.6382,6.84E-05,7.40E-05,0.0001601901402,0.006511472923,0.0005021592779,5.05E-05,0.0001235023244,7.00E-05,0.0004315923127,5.50E-05,6.91E-05,0.000407363005,0.0008492415514,7.11E-05,0.000266548336,5.70E-05,0.0001088227904,8.14E-05,0.00140650749,0.0004061172802,0.0003297815882,0.000125880249,5.90E-05,0.0001036853712,0.0003578027536,0.002315891997,8.08E-05,0.0003004691135,6.44E-05,3.03E-05,5.10E-05,0.00028802739,6.00E-05,8.54E-05,3.14E-05,4.03E-05,0.000174533293,0.02268987774,0.0001144631925,0.01215886806,0.0003460564824,0.0003472408643,1.89E-05,0.0001667140733,0.0001954569768,0.0003693358192,0.002431957376,0.0001438576379,0.000302400556,0
tulu2_7b,pruning,gblm,none,0.3,unstructured,4.392947006,0.0008485679934,0.0006774739487,0.001064815877,0.01597426671,0.002499757625,0.0006437698099,0.001053420661,0.0006488484365,0.001821696682,0.0006352628587,0.0008409073417,0.0007755491469,0.0022391289,0.0006382852875,0.0007734874199,0.0006911546412,0.0006757546525,0.000729323933,0.006103170679,0.001794638172,0.0009203089608,0.0006223917007,0.0006508588791,0.0007418866171,0.002547109229,0.00786547507,0.005326810337,0.001144866149,0.0006142831316,0.0006149459059,0.0006259854635,0.000741471415,0.0006546617079,0.000646276949,0.0006023471275,0.0006566153632,0.001027531094,0.01437903896,0.0006319761276,0.04955844476,0.001239935557,0.00862295683,0.0005920483516,0.0006641981737,0.002790364352,0.00086145401,0.002597191755,0.0007578708507,0.001426233482,0.0006,0.4965634292,0.4991538404,0.4989140062,0.4612269231,0.4787352518,0.3976534392,0.6436549738,0.4783530093,0.5215897304,0.5914930636,0.4831111002,0.5762377778,0.3278380952,0.3742278237,0.4641293103,0.5062301408,0.5439950276,0.5368308176,0.1626659574,0.5397424731,0.8386194444,0.52855,0.4510553571,0.533494302,0.5234,0.537716129,0.6720863095,0.5346923611,0.6408019608,0.5938832117,0.6290273333,0.7983434783,0.4983638767,0.5650789272,0.7055595506,0.5548,0.297268254,0.4385878788,0.5363575,0.4860957746,0.5133030303,0.2294488372,0.7022948718,0.503309434,0.5680636364,0.056676,-0.1671,0.5284222222,0.49526207,0.6201,5.27E-05,7.54E-05,8.18E-05,0.004601177228,0.0005587558705,4.04E-05,8.87E-05,7.91E-05,0.0001356621422,4.64E-05,6.49E-05,0.0003011412019,0.0007469669177,6.68E-05,0.0001996711514,2.39E-05,0.000104770809,6.87E-05,0.0009385295048,0.0006411586869,0.0004285664901,0.0003467250394,4.23E-05,6.26E-05,0.0005445394473,0.002570818995,4.77E-05,0.0001558694894,6.66E-05,2.83E-05,4.65E-05,0.0003670314961,2.94E-05,6.21E-05,3.45E-05,6.40E-05,0.0004279790981,0.0120305063,4.51E-05,0.009987904595,0.001023479275,0.0004261477802,4.22E-05,0.0002297594021,0.0001488692268,0.0002885520953,0.00164005448,5.28E-05,0.0002255646689,0
tulu2_7b,pruning,gblm,none,0.4,unstructured,3.765383148,0.0007216750958,0.0008148428755,0.001199542514,0.006280772503,0.00343385932,0.0006458368251,0.0008094298278,0.0008381235379,0.002355594537,0.0006399843734,0.0008479766566,0.0007731013828,0.002580143157,0.00063370082,0.0008273782401,0.0008584680692,0.0007753780534,0.0007726741287,0.01497161135,0.001657473144,0.001303593318,0.0006250739098,0.0006517836026,0.0007548549576,0.004937640622,0.007764554793,0.001701780728,0.001695579953,0.0006229783974,0.0006080578714,0.0006531206767,0.0007466129635,0.0006327860156,0.00065567667,0.0006151360072,0.0006322754754,0.001202159458,0.02102302782,0.0006309986115,0.0112760302,0.0009600321452,0.00972351917,0.0005873288864,0.0006459434077,0.0009606101296,0.0007977676392,0.001937445472,0.0007989671495,0.0012587749,0.0001,0.4843321289,0.4756315436,0.4991857453,0.5042507692,0.47381247,0.415381028,0.5515125654,0.4418782407,0.5278094994,0.6014127168,0.4803564792,0.53616,0.3322698413,0.3575812672,0.4344206897,0.4820487324,0.5523533149,0.5367696017,0.1885297872,0.563422043,0.8316083333,0.272475,0.3981867857,0.537708547,0.5278410256,0.4100258065,0.6310553571,0.5334875,0.5538284314,0.6193934307,0.6120026667,0.8041543478,0.4818519824,0.5546980843,0.6674629213,0.5588844444,0.2716555556,0.6120515152,0.4596675,0.5391084507,0.5915212121,0.1330418605,0.6942666667,0.5348641509,0.5278515152,0.083824,-0.09083529412,0.360437037,0.48758879,0.6146,4.88E-05,6.89E-05,0.0001214658176,0.002596652944,0.0005494775975,4.56E-05,7.76E-05,6.90E-05,0.0003170033136,2.33E-05,5.75E-05,0.0004293326145,0.0005849100785,6.13E-05,0.0001866169942,2.24E-05,9.05E-05,6.87E-05,0.002591944543,0.0005476667235,0.000304213693,0.0002211795027,3.92E-05,6.86E-05,0.0004976320705,0.0009885153838,5.79E-05,0.0001168846755,3.59E-05,1.47E-05,3.06E-05,0.0006425967809,3.46E-05,4.63E-05,7.19E-05,5.36E-05,0.0002919836815,0.01082621633,1.58E-05,0.003444810594,0.0006905269321,0.0005336512788,2.12E-05,0.0001056396027,0.0002179143614,0.0001193983679,0.00140043429,1.52E-05,0.0001828986651,0
tulu2_7b,pruning,gblm,none,0.5,unstructured,3.13781929,0.001115826935,0.001192332914,0.001280959793,0.01117401857,0.004858676764,0.0006459139552,0.00308016083,0.0008355318396,0.002091453684,0.0006484571909,0.00107175412,0.0007009400262,0.006585272532,0.0006342039292,0.01617988225,0.0007603054315,0.0006921712865,0.001838614106,0.02535554196,0.001557788541,0.001025080681,0.0006374716759,0.0007315550532,0.0007832695616,0.002023057041,0.00648021698,0.002739764395,0.00709537665,0.0006216928071,0.0006061714061,0.0006323083242,0.0008312826571,0.0006278769035,0.001637811405,0.0006052778008,0.000639629364,0.00111658611,0.01110326883,0.0006389379501,0.03380608894,0.0007026845759,0.0105761151,0.0005936255822,0.0006521332939,0.002226439389,0.0009101676941,0.002600641812,0.0009300267255,0.001752925825,0.0007,0.4729813119,0.5212902312,0.4642843168,0.5069573077,0.4525208633,0.3948626606,0.5129832461,0.4952440972,0.5065901155,0.5273549133,0.437026357,0.7525377778,0.3089587302,0.3430203857,0.464712069,0.4591735211,0.5709928177,0.5684681342,0.1525170213,0.5955317204,0.7532916667,0.3988625,0.4040496429,0.5245840456,0.5102880342,0.3707483871,0.5658428571,0.5291256944,0.5501990196,0.666449635,0.63902,0.7166934783,0.4631819383,0.5351214559,0.6974325843,0.5003088889,0.1616333333,0.5027272727,0.5452425,0.4865661972,0.4734151515,0.215227907,0.8379435897,0.5880433962,0.4211272727,-0.03246,-0.1865529412,0.3507481481,0.47583608,0.6064,3.90E-05,6.69E-05,0.0001099999042,0.001743907856,0.0005275497153,2.93E-05,0.0001168987626,5.86E-05,0.0002418629809,3.43E-05,6.73E-05,0.0001300732581,0.0008362008013,4.83E-05,0.0001150789562,1.61E-05,6.48E-05,8.20E-05,0.001098946624,0.0004805891062,0.0002625501631,0.000263622544,3.71E-05,7.58E-05,0.0003794116824,0.001397006774,4.26E-05,0.0002861868038,4.90E-05,2.68E-05,3.75E-05,0.0004825565351,1.50E-05,3.92E-05,1.87E-05,3.24E-05,0.0002831807812,0.00584862809,1.61E-05,0.002678665949,0.0002734254538,0.001233438996,1.77E-05,0.0001101758288,0.0003231981764,0.000166130322,0.00278831749,2.46E-05,0.0001506948357,0
tulu2_7b,pruning,gblm,none,0.6,unstructured,2.510255432,0.001397562192,0.001038417987,0.001373934005,0.005630065845,0.01194066452,0.001050697523,0.007141345459,0.0007760927633,0.002345832536,0.0006943134903,0.001098803495,0.0008714675903,0.02683062024,0.0007144032103,0.0006774787245,0.002097712772,0.0009037842408,0.001513573109,0.03933641758,0.01555338726,0.002302951283,0.0006789565086,0.0008214763233,0.0008059594027,0.006817173754,0.02541000612,0.001807828744,0.006994598442,0.003325705435,0.0006233236215,0.000738992691,0.000934580098,0.001810418352,0.0007891983821,0.0006118088626,0.001482645671,0.001315427205,0.03190378709,0.0006391644478,0.003490219653,0.001040574276,0.01196584036,0.0006092511691,0.0006723223992,0.005523175904,0.001133480072,0.002856871661,0.001400841607,0.002331132507,0.0008,0.3761187802,0.3129220731,0.398674472,0.3824715385,0.4525592326,0.2927549509,0.3953884817,0.2937518519,0.378030552,0.4865508671,0.3952578973,0.4091577778,0.3620126984,0.2388418733,0.4856603448,0.3208430986,0.4657709945,0.3476454927,0.08765744681,0.5057913978,0.7183555556,0.33225,0.310855,0.4590977208,0.5093777778,0.5041387097,0.4379339286,0.3816006944,0.503672549,0.5840934307,0.5684906667,0.6306869565,0.4456339207,0.4101681992,0.6476842697,0.4400066667,0.3530206349,0.3949060606,0.3594225,0.4691267606,0.4815969697,0.4092465116,0.7328666667,0.3309358491,0.4483272727,0.669976,-0.08233529412,0.1391037037,0.38144734,0.4834,9.37E-05,0.0001291922299,0.000169103414,0.002110623039,0.0007638354007,0.0001289720569,0.0001516152705,0.0001095762362,0.0003821438644,5.10E-05,0.0001013459295,0.0003228322671,0.001107038569,7.37E-05,0.0001350682093,0.0001041677921,0.0001152096508,0.0001647230863,0.001212955249,0.0005981173012,0.0003268026028,0.0005860286487,7.10E-05,0.0001037261476,0.0005587851682,0.005099630783,9.65E-05,0.0004848485138,0.0001278918988,1.86E-05,4.71E-05,0.0006325026119,2.74E-05,5.95E-05,1.54E-05,7.03E-05,0.0003392840002,0.008927729216,2.21E-05,0.00186203745,0.0005834726585,0.0005758637576,2.77E-05,0.0002112832759,0.0003054154933,0.0003470486385,0.004251410265,5.49E-05,0.0002310547053,0
tulu2_7b,pruning,gblm,none,0.5,semistructured:24,3.13781929,0.00174257566,0.001220711659,0.001457225906,0.001980997966,0.01159568485,0.002156097602,0.006054561176,0.00136359036,0.002587841778,0.0009086669525,0.001101074125,0.00103647444,0.01465685405,0.0009791568619,0.00144525232,0.001825943799,0.001348516559,0.000961912503,0.02613409529,0.01818525919,0.001520395279,0.001264870167,0.001208470549,0.001089795702,0.004204758212,0.02245850717,0.001369728929,0.004270739026,0.001579532436,0.0006997185032,0.002982638677,0.00453882632,0.0008265751574,0.0008361202547,0.0006710813287,0.0009360843235,0.00170764469,0.004051454139,0.0007726192474,0.00214169059,0.001109195478,0.02321370812,0.0006869144929,0.0007650987157,0.002367655436,0.03544311523,0.005611026988,0.0012439092,0.002408659363,0.0008,0.3098073188,0.2430733035,0.29276,0.2837619231,0.3723820144,0.2737238851,0.3351560209,0.2005943287,0.2974709884,0.4122982659,0.2870028851,0.3653444444,0.2510507937,0.1897831956,0.362337931,0.2342233803,0.4194035912,0.3200163522,0.1818595745,0.4464026882,0.6710722222,0.0598875,0.2534196429,0.327342735,0.3568111111,0.4277580645,0.323139881,0.27425625,0.3383617647,0.4965948905,0.4127946667,0.5814152174,0.3228973568,0.2653130268,0.6024808989,0.2030911111,0.4358904762,0.2452848485,0.339325,0.3764774648,0.3672,0.239227907,0.5096589744,0.3105207547,0.2937030303,0.41312,-0.3847647059,0.1639962963,0.2999106,0.3966,0.000102853356,0.0001377969614,0.0001890387353,0.001399098803,0.000749856593,0.0001173377589,0.0002770215523,0.0001378899622,0.0003977671117,6.19E-05,0.0001146835939,0.0009108065269,0.0009313602463,8.89E-05,0.0001747921557,5.08E-05,0.0001270462412,0.0001376285072,0.001406321259,0.0007726414394,0.0003401920398,0.0008907916165,0.0001146322791,0.0001725310444,0.0006096399007,0.002925668266,0.0001263876527,0.0003950126437,0.0001275062904,4.23E-05,6.81E-05,0.0002956386962,2.87E-05,9.76E-05,2.35E-05,8.35E-05,0.000534606484,0.002012418577,4.02E-05,0.002041231545,0.001021502098,0.001564134643,4.46E-05,0.0002066067046,9.96E-05,0.0003168474881,0.003509181461,6.71E-05,0.0002229534372,0
